Date,Close,dolar
2014-10-16,9.05427360534668,2.452399969100952
2014-10-17,9.318329811096191,2.46589994430542
2014-10-20,9.089816093444824,2.4307000637054443
2014-10-21,8.63278865814209,2.4621999263763428
2014-10-22,8.576930046081543,2.4779999256134033
2014-10-23,8.188450813293457,2.484299898147583
2014-10-24,8.416970252990723,2.495699882507324
2014-10-27,8.23161792755127,2.468899965286255
2014-10-28,8.607403755187988,2.5195999145507812
2014-10-29,8.35857105255127,2.458199977874756
2014-10-30,9.033957481384277,2.4577999114990234
2014-10-31,9.325943946838379,2.401599884033203
2014-11-03,9.296735763549805,2.4135000705718994
2014-11-04,9.474546432495117,2.492300033569336
2014-11-05,9.370401382446289,2.4939000606536865
2014-11-06,9.030029296875,2.501300096511841
2014-11-07,9.18243408203125,2.5666000843048096
2014-11-10,9.157027244567871,2.5488998889923096
2014-11-11,9.151956558227539,2.5494000911712646
2014-11-12,9.220534324645996,2.5543999671936035
2014-11-13,8.923348426818848,2.5631000995635986
2014-11-14,8.966527938842773,2.585900068283081
2014-11-17,8.900490760803223,2.5968000888824463
2014-11-18,9.15957260131836,2.6047000885009766
2014-11-19,9.5278902053833,2.5790998935699463
2014-11-21,10.155292510986328,2.569700002670288
2014-11-24,9.944464683532715,2.51200008392334
2014-11-25,10.071460723876953,2.5425000190734863
2014-11-26,9.98764705657959,2.527100086212158
2014-11-27,9.840320587158203,2.4979000091552734
2014-11-28,9.830159187316895,2.5271999835968018
2014-12-01,9.374035835266113,2.5315001010894775
2014-12-02,9.29526424407959,2.556999921798706
2014-12-03,9.374035835266113,2.5648999214172363
2014-12-04,9.234270095825195,2.549099922180176
2014-12-05,9.409607887268066,2.5882999897003174
2014-12-08,9.058938026428223,2.5861001014709473
2014-12-09,9.094526290893555,2.59660005569458
2014-12-10,8.957297325134277,2.5894999504089355
2014-12-11,9.058938026428223,2.613100051879883
2014-12-12,8.576136589050293,2.646699905395508
2014-12-15,8.39318561553955,2.649600028991699
2014-12-16,8.352521896362305,2.6921000480651855
2014-12-17,8.774337768554688,2.7351999282836914
2014-12-18,8.708272933959961,2.7119998931884766
2014-12-19,8.842947959899902,2.6593000888824463
2014-12-22,8.903932571411133,2.6565001010894775
2014-12-23,8.944592475891113,2.662400007247925
2014-12-26,8.817538261413574,2.695199966430664
2014-12-29,8.842947959899902,2.692699909210205
2014-12-30,8.792135238647461,2.6993000507354736
2015-01-02,8.600190162658691,2.6531999111175537
2015-01-05,8.643411636352539,2.691200017929077
2015-01-06,8.783236503601074,2.7030999660491943
2015-01-07,9.101000785827637,2.6965999603271484
2015-01-08,9.243362426757812,2.680799961090088
2015-01-09,8.839158058166504,2.6596999168395996
2015-01-12,8.625617027282715,2.6263999938964844
2015-01-13,8.615447044372559,2.6702001094818115
2015-01-14,8.673912048339844,2.6396000385284424
2015-01-15,8.59765338897705,2.6120998859405518
2015-01-16,8.72984504699707,2.638700008392334
2015-01-19,8.414618492126465,2.6168999671936035
2015-01-20,8.44257926940918,2.648099899291992
2015-01-21,8.69171142578125,2.6110000610351562
2015-01-22,8.734931945800781,2.597100019454956
2015-01-23,8.65103530883789,2.57069993019104
2015-01-26,8.752727508544922,2.5778000354766846
2015-01-27,8.71967601776123,2.579900026321411
2015-01-28,8.541720390319824,2.5692999362945557
2015-01-29,8.483251571655273,2.5731000900268555
2015-01-30,8.363775253295898,2.6001999378204346
2015-02-02,8.474401473999023,2.678800106048584
2015-02-03,8.71094036102295,2.723599910736084
2015-02-04,9.03139591217041,2.6910998821258545
2015-02-05,8.955099105834961,2.738300085067749
2015-02-06,8.9347505569458,2.7416000366210938
2015-02-09,8.990703582763672,2.779599905014038
2015-02-10,8.876251220703125,2.7662999629974365
2015-02-11,8.726204872131348,2.8310999870300293
2015-02-12,8.955565452575684,2.865499973297119
2015-02-13,9.25269603729248,2.816999912261963
2015-02-18,9.307428359985352,2.825700044631958
2015-02-19,9.304826736450195,2.8340001106262207
2015-02-20,9.354340553283691,2.863300085067749
2015-02-23,9.44556713104248,2.8640999794006348
2015-02-24,9.544615745544434,2.8747000694274902
2015-02-25,9.56806755065918,2.8570001125335693
2015-02-26,9.614983558654785,2.868799924850464
2015-02-27,9.513335227966309,2.9049999713897705
2015-03-02,9.470312118530273,2.8368000984191895
2015-03-03,9.543320655822754,2.892699956893921
2015-03-04,9.459879875183105,2.9279000759124756
2015-03-05,9.376439094543457,2.971400022506714
2015-03-06,9.126123428344727,3.0000998973846436
2015-03-09,8.888849258422852,3.056999921798706
2015-03-10,8.539447784423828,3.1226999759674072
2015-03-11,8.828877449035645,3.101599931716919
2015-03-12,8.865377426147461,3.1268999576568604
2015-03-13,8.821054458618164,3.163100004196167
2015-03-16,8.821054458618164,3.244999885559082
2015-03-17,9.073979377746582,3.242799997329712
2015-03-18,9.347759246826172,3.2462000846862793
2015-03-19,9.290390968322754,3.218100070953369
2015-03-20,9.368614196777344,3.2904000282287598
2015-03-23,9.3086519241333,3.224600076675415
2015-03-24,9.251286506652832,3.1282999515533447
2015-03-25,9.243461608886719,3.136199951171875
2015-03-26,8.982712745666504,3.1972999572753906
2015-03-27,8.826264381408691,3.179500102996826
2015-03-30,9.12352180480957,3.2411999702453613
2015-03-31,9.206958770751953,3.2260000705718994
2015-04-01,9.521288871765137,3.188499927520752
2015-04-02,9.612588882446289,3.164299964904785
2015-04-06,9.729978561401367,3.1215999126434326
2015-04-07,9.735191345214844,3.1215999126434326
2015-04-08,9.782149314880371,3.1250998973846436
2015-04-09,9.586509704589844,3.046099901199341
2015-04-10,9.65693187713623,3.055299997329712
2015-04-13,9.581286430358887,3.0717999935150146
2015-04-14,9.581286430358887,3.1191999912261963
2015-04-15,9.7195405960083,3.0645999908447266
2015-04-16,9.646498680114746,3.025899887084961
2015-04-17,9.523900032043457,3.0185999870300293
2015-04-20,9.364776611328125,3.0367000102996826
2015-04-22,9.625631332397461,3.0260000228881836
2015-04-23,9.886488914489746,3.005199909210205
2015-04-24,10.207342147827148,2.9684998989105225
2015-04-27,10.016919136047363,2.9482998847961426
2015-04-28,10.118656158447266,2.913100004196167
2015-04-29,9.980395317077637,2.934799909591675
2015-04-30,10.050830841064453,2.952699899673462
2015-05-04,10.164344787597656,3.0111000537872314
2015-05-05,10.065181732177734,3.0829999446868896
2015-05-06,9.812057495117188,3.053100109100342
2015-05-07,9.851203918457031,3.028700113296509
2015-05-08,9.98167896270752,3.0213000774383545
2015-05-11,9.934701919555664,2.9711999893188477
2015-05-12,9.890338897705078,3.0564000606536865
2015-05-13,9.822494506835938,3.0174999237060547
2015-05-14,9.919050216674805,3.0364999771118164
2015-05-15,10.104325294494629,2.9899001121520996
2015-05-18,9.835539817810059,2.9914000034332275
2015-05-19,9.697229385375977,3.0058000087738037
2015-05-20,9.52499771118164,3.031599998474121
2015-05-21,9.410175323486328,3.001699924468994
2015-05-22,9.21184253692627,3.0367000102996826
2015-05-25,9.245774269104004,3.0889999866485596
2015-05-26,9.110079765319824,3.0931999683380127
2015-05-27,9.295356750488281,3.1480000019073486
2015-05-28,9.18575668334961,3.1379001140594482
2015-05-29,8.958717346191406,3.158400058746338
2015-06-01,8.897361755371094,3.175800085067749
2015-06-02,9.095779418945312,3.1695001125335693
2015-06-03,8.866032600402832,3.1285998821258545
2015-06-05,8.654563903808594,3.140199899673462
2015-06-08,8.618020057678223,3.1396000385284424
2015-06-09,8.563190460205078,3.1098999977111816
2015-06-10,8.813821792602539,3.0954999923706055
2015-06-11,8.758996963500977,3.114000082015991
2015-06-12,8.667619705200195,3.087100028991699
2015-06-15,8.712000846862793,3.11680006980896
2015-06-16,9.02007007598877,3.123500108718872
2015-06-17,8.860811233520508,3.086899995803833
2015-06-18,9.080117225646973,3.0504000186920166
2015-06-19,8.978299140930176,3.057800054550171
2015-06-22,9.004403114318848,3.0931999683380127
2015-06-23,9.093161582946777,3.084399938583374
2015-06-24,9.124500274658203,3.0738000869750977
2015-06-25,8.967854499816895,3.094899892807007
2015-06-26,9.046173095703125,3.1243999004364014
2015-06-29,8.931304931640625,3.125699996948242
2015-06-30,8.933921813964844,3.115000009536743
2015-07-01,8.984848022460938,3.1080000400543213
2015-07-02,9.104989051818848,3.1454999446868896
2015-07-03,9.01357364654541,3.0940001010894775
2015-07-06,8.859475135803223,3.129199981689453
2015-07-07,8.8934326171875,3.1350998878479004
2015-07-08,8.791561126708984,3.1786999702453613
2015-07-10,9.057978630065918,3.221100091934204
2015-07-13,9.141565322875977,3.155600070953369
2015-07-14,9.147828102111816,3.131200075149536
2015-07-15,8.989810943603516,3.1364998817443848
2015-07-16,9.015664100646973,3.1356000900268555
2015-07-17,8.961077690124512,3.150599956512451
2015-07-20,8.906490325927734,3.1851999759674072
2015-07-21,8.831790924072266,3.194499969482422
2015-07-22,8.69388484954834,3.1719000339508057
2015-07-23,8.331878662109375,3.2197999954223633
2015-07-24,8.294528007507324,3.2841999530792236
2015-07-27,8.277288436889648,3.3559999465942383
2015-07-28,8.429561614990234,3.3617000579833984
2015-07-29,8.512879371643066,3.3545000553131104
2015-07-30,8.406579971313477,3.323899984359741
2015-07-31,8.642165184020996,3.370800018310547
2015-08-03,8.600491523742676,3.4193999767303467
2015-08-04,8.393522262573242,3.4488000869750977
2015-08-05,8.37914752960205,3.4663000106811523
2015-08-06,8.34753131866455,3.483799934387207
2015-08-07,8.103201866149902,3.531599998474121
2015-08-10,8.209558486938477,3.531599998474121
2015-08-11,8.19231128692627,3.435699939727783
2015-08-12,7.956601619720459,3.4709999561309814
2015-08-13,7.772055625915527,3.475100040435791
2015-08-14,7.763317584991455,3.5192999839782715
2015-08-17,7.681816577911377,3.4779000282287598
2015-08-18,7.80989408493042,3.476599931716919
2015-08-19,7.649795055389404,3.464900016784668
2015-08-20,7.667254447937012,3.488300085067749
2015-08-21,7.684722423553467,3.4577999114990234
2015-08-24,7.5275349617004395,3.497999906539917
2015-08-25,7.512984275817871,3.548099994659424
2015-08-26,7.967083930969238,3.6115000247955322
2015-08-27,8.249436378479004,3.594099998474121
2015-08-28,8.013656616210938,3.5501999855041504
2015-08-31,7.728392124176025,3.578700065612793
2015-09-01,7.549269199371338,3.6191999912261963
2015-09-02,7.726937770843506,3.692500114440918
2015-09-03,8.021096229553223,3.7539000511169434
2015-09-04,7.6948933601379395,3.734999895095825
2015-09-08,7.779357433319092,3.8350000381469727
2015-09-09,7.866734504699707,3.8159000873565674
2015-09-10,7.709454536437988,3.778700113296509
2015-09-11,7.724020957946777,3.848099946975708
2015-09-14,8.035659790039062,3.8682000637054443
2015-09-15,8.233709335327148,3.810699939727783
2015-09-16,8.370601654052734,3.8596999645233154
2015-09-17,8.443411827087402,3.8285999298095703
2015-09-18,8.111385345458984,3.891400098800659
2015-09-21,7.9308085441589355,3.938999891281128
2015-09-22,8.006534576416016,3.9814000129699707
2015-09-23,7.68906831741333,4.047699928283691
2015-09-24,7.776447296142578,4.175099849700928
2015-09-25,7.587131023406982,3.933000087738037
2015-09-28,7.581308364868164,3.967600107192993
2015-09-29,7.549269199371338,4.103700160980225
2015-09-30,7.721106052398682,4.0543999671936035
2015-10-01,7.8333048820495605,3.94569993019104
2015-10-02,8.150947570800781,3.998800039291382
2015-10-05,8.322880744934082,3.927500009536743
2015-10-06,8.39864730834961,3.909899950027466
2015-10-07,8.637618064880371,3.8489999771118164
2015-10-08,8.669672966003418,3.8803000450134277
2015-10-09,8.6113920211792,3.781899929046631
2015-10-13,8.150947570800781,3.760499954223633
2015-10-14,8.075178146362305,3.8887999057769775
2015-10-15,7.941127777099609,3.8071000576019287
2015-10-16,7.821648597717285,3.7925000190734863
2015-10-19,8.008152961730957,3.9207000732421875
2015-10-20,7.8449578285217285,3.8877999782562256
2015-10-21,7.786678791046143,3.9022998809814453
2015-10-22,7.949866771697998,3.9367001056671143
2015-10-23,7.8974127769470215,3.9022998809814453
2015-10-26,7.780847072601318,3.8756000995635986
2015-10-27,7.737133979797363,3.903899908065796
2015-10-28,7.789586544036865,3.8833999633789062
2015-10-29,7.576854228973389,3.897200107574463
2015-10-30,7.713822841644287,3.8447000980377197
2015-11-03,8.210969924926758,3.8701999187469482
2015-11-04,8.231385231018066,3.7671000957489014
2015-11-05,8.330520629882812,3.795599937438965
2015-11-06,8.205142974853516,3.780100107192993
2015-11-09,7.995200157165527,3.7662999629974365
2015-11-10,8.044767379760742,3.799099922180176
2015-11-11,8.263453483581543,3.7453999519348145
2015-11-12,8.286786079406738,3.7629001140594482
2015-11-13,8.056434631347656,3.766900062561035
2015-11-16,8.283868789672852,3.84060001373291
2015-11-17,8.342183113098145,3.8255999088287354
2015-11-18,8.321773529052734,3.808300018310547
2015-11-19,8.549205780029297,3.7671000957489014
2015-11-23,8.546297073364258,3.6995999813079834
2015-11-24,8.557951927185059,3.7288999557495117
2015-11-25,8.138069152832031,3.696199893951416
2015-11-26,8.257623672485352,3.7393999099731445
2015-11-27,8.03894329071045,3.7383999824523926
2015-11-30,8.10308837890625,3.841399908065796
2015-12-01,8.165806770324707,3.8666000366210938
2015-12-02,7.90616512298584,3.850600004196167
2015-12-03,8.407955169677734,3.8322999477386475
2015-12-04,8.221238136291504,3.7558999061584473
2015-12-07,8.1599760055542,3.750999927520752
2015-12-08,8.066617965698242,3.759500026702881
2015-12-09,8.504228591918945,3.814500093460083
2015-12-10,8.462796211242676,3.7427000999450684
2015-12-11,8.462796211242676,3.807800054550171
2015-12-14,8.262975692749023,3.812700033187866
2015-12-15,8.315874099731445,3.884399890899658
2015-12-16,8.260040283203125,3.905900001525879
2015-12-17,8.401086807250977,3.892899990081787
2015-12-18,7.913299560546875,3.876300096511841
2015-12-21,7.76637601852417,3.9783999919891357
2015-12-22,7.816330909729004,4.01140022277832
2015-12-23,7.786948204040527,3.9851999282836914
2015-12-28,7.7575602531433105,3.9082000255584717
2015-12-29,7.7634429931640625,3.85509991645813
2015-12-30,7.73699426651001,3.8640999794006348
2016-01-04,7.388584136962891,3.9491000175476074
2016-01-05,7.450329303741455,4.037300109863281
2016-01-06,7.420925617218018,4.026899814605713
2016-01-07,7.279799938201904,4.019899845123291
2016-01-08,7.282742500305176,4.041500091552734
2016-01-11,7.197475910186768,3.9932000637054443
2016-01-12,7.229819297790527,4.0503997802734375
2016-01-13,7.118093013763428,4.025199890136719
2016-01-14,7.220998764038086,4.014100074768066
2016-01-15,7.032829284667969,4.005899906158447
2016-01-18,6.950502872467041,4.004300117492676
2016-01-19,6.879941463470459,4.052299976348877
2016-01-20,6.782916069030762,4.0584001541137695
2016-01-21,6.797619819641113,4.101399898529053
2016-01-22,6.862300395965576,4.153500080108643
2016-01-26,6.935803413391113,4.087900161743164
2016-01-27,6.962264537811279,4.06689977645874
2016-01-28,7.009306907653809,4.104899883270264
2016-01-29,7.335662841796875,4.066999912261963
2016-02-01,7.493053913116455,3.9971001148223877
2016-02-02,6.95468807220459,3.959700107574463
2016-02-03,7.122378349304199,3.985300064086914
2016-02-04,7.225342273712158,3.8922998905181885
2016-02-05,7.2959489822387695,3.886199951171875
2016-02-10,7.331254959106445,3.881500005722046
2016-02-11,7.113550662994385,3.926300048828125
2016-02-12,7.169444561004639,3.987499952316284
2016-02-15,7.145906448364258,3.9681999683380127
2016-02-16,7.319483757019043,3.994999885559082
2016-02-17,7.3989152908325195,4.0625
2016-02-18,7.248876094818115,3.9809000492095947
2016-02-19,7.334828853607178,4.024600028991699
2016-02-22,7.631003379821777,4.01639986038208
2016-02-23,7.522204875946045,3.9428000450134277
2016-02-24,7.458731651306152,3.9535000324249268
2016-02-25,7.464783191680908,3.954400062561035
2016-02-26,7.464783191680908,3.951900005340576
2016-02-29,7.67633581161499,3.9646999835968018
2016-03-01,8.037701606750488,4.012899875640869
2016-03-02,8.22518253326416,3.921999931335449
2016-03-03,9.038629531860352,3.8893001079559326
2016-03-04,9.480132102966309,3.796099901199341
2016-03-07,9.437795639038086,3.7688000202178955
2016-03-08,9.649468421936035,3.781100034713745
2016-03-09,9.328930854797363,3.752700090408325
2016-03-10,9.694825172424316,3.6768999099731445
2016-03-11,9.77647590637207,3.614000082015991
2016-03-14,9.731122016906738,3.571700096130371
2016-03-15,9.298693656921387,3.6549999713897705
2016-03-16,9.02351188659668,3.7623000144958496
2016-03-17,10.009324073791504,3.736599922180176
2016-03-18,10.03653621673584,3.6205999851226807
2016-03-21,10.03956413269043,3.6210999488830566
2016-03-22,9.782524108886719,3.612600088119507
2016-03-23,9.471055030822754,3.5778000354766846
2016-03-24,9.371267318725586,3.6800999641418457
2016-03-28,9.60411548614502,3.683500051498413
2016-03-29,9.6615629196167,3.6772000789642334
2016-03-30,9.7160005569458,3.6349000930786133
2016-03-31,9.437795639038086,3.596100091934204
2016-04-01,9.502837181091309,3.5864999294281006
2016-04-04,9.170045852661133,3.5485999584198
2016-04-05,9.188193321228027,3.6171998977661133
2016-04-06,8.9249849319458,3.6737000942230225
2016-04-07,9.021793365478516,3.636399984359741
2016-04-08,9.590571403503418,3.6826000213623047
2016-04-11,9.638985633850098,3.586199998855591
2016-04-12,10.07464599609375,3.4885001182556152
2016-04-13,10.198683738708496,3.4825000762939453
2016-04-14,9.902195930480957,3.493499994277954
2016-04-15,9.965733528137207,3.4725000858306885
2016-04-18,9.893119812011719,3.5309998989105225
2016-04-19,9.94758415222168,3.6098999977111816
2016-04-20,9.763028144836426,3.5253000259399414
2016-04-22,9.584528923034668,3.524399995803833
2016-04-25,9.499815940856934,3.562299966812134
2016-04-26,9.829591751098633,3.5504000186920166
2016-04-27,10.165409088134766,3.52020001411438
2016-04-28,10.0958251953125,3.5215001106262207
2016-04-29,9.944552421569824,3.4797000885009766
2016-05-02,9.670625686645508,3.432800054550171
2016-05-03,9.11369800567627,3.496500015258789
2016-05-04,9.337679862976074,3.5548999309539795
2016-05-05,9.198446273803711,3.5453999042510986
2016-05-06,9.201472282409668,3.533099889755249
2016-05-09,9.258980751037598,3.499000072479248
2016-05-10,9.840126037597656,3.513000011444092
2016-05-11,9.779595375061035,3.470400094985962
2016-05-12,9.876450538635254,3.447000026702881
2016-05-13,9.504154205322266,3.477099895477295
2016-05-16,9.358864784240723,3.5302000045776367
2016-05-17,9.159098625183105,3.494499921798706
2016-05-18,9.301351547241211,3.4860999584198
2016-05-19,9.22265911102295,3.558500051498413
2016-05-20,9.104609489440918,3.5608999729156494
2016-05-23,9.134881973266602,3.557300090789795
2016-05-24,9.125801086425781,3.566499948501587
2016-05-25,9.083427429199219,3.5673000812530518
2016-05-27,8.99262809753418,3.58270001411438
